Invisible2m_main_V2
   1.0000000  -0.0000000
   0.9903250   0.0000251
   0.9793738   0.0001390
   0.9685072   0.0003754
   0.9576230   0.0007456
   0.9467735   0.0012455
   0.9358091   0.0018712
   0.9248873   0.0025994
   0.9138943   0.0034197
   0.9027551   0.0043260
   0.8915774   0.0052957
   0.8803494   0.0063169
   0.8690614   0.0073785
   0.8577566   0.0084668
   0.8464508   0.0095768
   0.8351279   0.0107071
   0.8238753   0.0118473
   0.8126206   0.0130030
   0.8013471   0.0141736
   0.7900392   0.0153572
   0.7787713   0.0165464
   0.7674887   0.0177438
   0.7562768   0.0189347
   0.7451079   0.0201196
   0.7339109   0.0213042
   0.7226587   0.0224891
   0.7114306   0.0236648
   0.7002939   0.0248227
   0.6891770   0.0259661
   0.6779658   0.0271064
   0.6666744   0.0282394
   0.6553983   0.0293540
   0.6440910   0.0304574
   0.6327777   0.0315461
   0.6215388   0.0326101
   0.6103202   0.0336560
   0.5991028   0.0346861
   0.5878945   0.0357004
   0.5766671   0.0367008
   0.5654372   0.0376848
   0.5542151   0.0386513
   0.5429797   0.0396002
   0.5317483   0.0405285
   0.5205034   0.0414393
   0.5092216   0.0423360
   0.4979167   0.0432182
   0.4866699   0.0440758
   0.4754641   0.0449055
   0.4642677   0.0457106
   0.4530001   0.0464975
   0.4417075   0.0472606
   0.4304003   0.0479964
   0.4190595   0.0487060
   0.4077532   0.0493838
   0.3964318   0.0500311
   0.3851220   0.0506455
   0.3738136   0.0512253
   0.3625412   0.0517647
   0.3512780   0.0522605
   0.3399973   0.0527129
   0.3287438   0.0531184
   0.3174932   0.0534759
   0.3062321   0.0537847
   0.2950046   0.0540407
   0.2838277   0.0542358
   0.2726016   0.0543713
   0.2613888   0.0544468
   0.2502393   0.0544561
   0.2391114   0.0543918
   0.2279623   0.0542514
   0.2168602   0.0540324
   0.2058151   0.0537279
   0.1947336   0.0533306
   0.1837566   0.0528394
   0.1727736   0.0522430
   0.1618648   0.0515364
   0.1510338   0.0507095
   0.1402194   0.0497498
   0.1295166   0.0486539
   0.1188961   0.0474058
   0.1083822   0.0459930
   0.0980377   0.0444065
   0.0878175   0.0426187
   0.0778215   0.0406253
   0.0680602   0.0384030
   0.0586060   0.0359425
   0.0494926   0.0332275
   0.0408434   0.0302751
   0.0327994   0.0271245
   0.0256432   0.0238976
   0.0195540   0.0207275
   0.0146361   0.0177677
   0.0108099   0.0151010
   0.0078805   0.0127274
   0.0056326   0.0105982
   0.0039130   0.0086778
   0.0025931   0.0069169
   0.0016016   0.0053011
   0.0008746   0.0038010
   0.0003805   0.0024251
   0.0000843   0.0011062
   0.0000000   0.0000000
   0.0001801  -0.0013657
   0.0006609  -0.0025616
   0.0015070  -0.0037446
   0.0027186  -0.0048628
   0.0042550  -0.0059164
   0.0061530  -0.0069651
   0.0085115  -0.0080587
   0.0114912  -0.0092356
   0.0153336  -0.0105285
   0.0203417  -0.0119520
   0.0267704  -0.0134757
   0.0346271  -0.0150104
   0.0436313  -0.0164524
   0.0534374  -0.0177445
   0.0637416  -0.0188727
   0.0743415  -0.0198468
   0.0851050  -0.0206822
   0.0960152  -0.0213989
   0.1069824  -0.0220082
   0.1180729  -0.0225292
   0.1291866  -0.0229705
   0.1403874  -0.0233460
   0.1515913  -0.0236617
   0.1628534  -0.0239253
   0.1741058  -0.0241404
   0.1854179  -0.0243142
   0.1967292  -0.0244492
   0.2080207  -0.0245459
   0.2193482  -0.0246067
   0.2306817  -0.0246353
   0.2420461  -0.0246353
   0.2533630  -0.0246089
   0.2646904  -0.0245582
   0.2760081  -0.0244845
   0.2873583  -0.0243867
   0.2987416  -0.0242661
   0.3100797  -0.0241256
   0.3214355  -0.0239663
   0.3327094  -0.0237893
   0.3439178  -0.0235948
   0.3551655  -0.0233850
   0.3664985  -0.0231608
   0.3778408  -0.0229234
   0.3891536  -0.0226718
   0.4004216  -0.0224052
   0.4117928  -0.0221230
   0.4231849  -0.0218313
   0.4346027  -0.0215319
   0.4460159  -0.0212254
   0.4574126  -0.0209109
   0.4688268  -0.0205877
   0.4802128  -0.0202585
   0.4915485  -0.0199230
   0.5028182  -0.0195808
   0.5140637  -0.0192319
   0.5253085  -0.0188776
   0.5365513  -0.0185179
   0.5478606  -0.0181492
   0.5591331  -0.0177767
   0.5703720  -0.0174007
   0.5816669  -0.0170192
   0.5930473  -0.0166302
   0.6044465  -0.0162350
   0.6158363  -0.0158341
   0.6271971  -0.0154296
   0.6384494  -0.0150264
   0.6496480  -0.0146237
   0.6609327  -0.0142150
   0.6722618  -0.0138029
   0.6836086  -0.0133877
   0.6949662  -0.0129690
   0.7063598  -0.0125472
   0.7177589  -0.0121231
   0.7291527  -0.0116970
   0.7405236  -0.0112694
   0.7519173  -0.0108366
   0.7633183  -0.0104012
   0.7747178  -0.0099663
   0.7861139  -0.0095304
   0.7975092  -0.0090921
   0.8088708  -0.0086530
   0.8202207  -0.0082109
   0.8315510  -0.0077667
   0.8429152  -0.0073191
   0.8542846  -0.0068700
   0.8656282  -0.0064194
   0.8769519  -0.0059649
   0.8882616  -0.0055066
   0.8996090  -0.0050399
   0.9109693  -0.0045615
   0.9223223  -0.0040676
   0.9336582  -0.0035561
   0.9450056  -0.0030243
   0.9563187  -0.0024685
   0.9676125  -0.0018806
   0.9788887  -0.0012550
   0.9901405  -0.0005957
   1.0000000  -0.0000000
